epoch = 348, train-loss = 5.7908217422664164e-05, eval_loss = 0.00018587388660547868
epoch = 349, train-loss = 6.482215598225593e-05, eval_loss = 0.0001927433043437184
epoch = 350, train-loss = 6.477546878159047e-05, eval_loss = 0.00019283636631268374
epoch = 351, train-loss = 6.161316763609647e-05, eval_loss = 0.0001952821599706164
epoch = 352, train-loss = 6.0949837788939475e-05, eval_loss = 0.00020018142630469124
epoch = 353, train-loss = 6.137906108051538e-05, eval_loss = 0.00018855667550046488
epoch = 354, train-loss = 6.595503073185683e-05, eval_loss = 0.00017958280261395112
epoch = 355, train-loss = 6.448427215218545e-05, eval_loss = 0.0002079302058467325
epoch = 356, train-loss = 6.21174555271864e-05, eval_loss = 0.0001924670178372905
epoch = 357, train-loss = 6.59148208796978e-05, eval_loss = 0.00018873605174276063
epoch = 358, train-loss = 6.257542409002781e-05, eval_loss = 0.0001831392248002988
epoch = 359, train-loss = 6.3658501021564e-05, eval_loss = 0.0001912088361832331
epoch = 360, train-loss = 6.246192380785942e-05, eval_loss = 0.00019147354265991248
epoch = 361, train-loss = 6.190537009388208e-05, eval_loss = 0.0001887414463848438
epoch = 362, train-loss = 5.9318100102245805e-05, eval_loss = 0.0001926986184322609
epoch = 363, train-loss = 5.867931991815567e-05, eval_loss = 0.00019447473844267288
epoch = 364, train-loss = 6.368890404701233e-05, eval_loss = 0.00018460131338182486
epoch = 365, train-loss = 6.001945585012436e-05, eval_loss = 0.0001885885513334904
epoch = 366, train-loss = 5.9165102429687975e-05, eval_loss = 0.0001883323146206028
epoch = 367, train-loss = 6.174991838634014e-05, eval_loss = 0.00018424825426542534
epoch = 368, train-loss = 6.1014103703200814e-05, eval_loss = 0.00018925437668584427
epoch = 369, train-loss = 6.132327485829592e-05, eval_loss = 0.00019061291274034752
epoch = 370, train-loss = 6.307723466306924e-05, eval_loss = 0.00019244619487029203
epoch = 371, train-loss = 6.0561238788068296e-05, eval_loss = 0.00019601809809792717
epoch = 372, train-loss = 6.20775343850255e-05, eval_loss = 0.0001911557156522319
epoch = 373, train-loss = 6.346129346638918e-05, eval_loss = 0.0001968004266327282
epoch = 374, train-loss = 6.057464517652988e-05, eval_loss = 0.00019504588519064886
epoch = 375, train-loss = 5.981523543596268e-05, eval_loss = 0.0001931977370437586
epoch = 376, train-loss = 6.063629873096943e-05, eval_loss = 0.0001770874907104474
epoch = 377, train-loss = 6.0042417608201504e-05, eval_loss = 0.00018758068458651596
epoch = 378, train-loss = 6.285582669079303e-05, eval_loss = 0.00018367023681694605
epoch = 379, train-loss = 6.171132903546095e-05, eval_loss = 0.00018546217173900245
epoch = 380, train-loss = 6.0853445902466773e-05, eval_loss = 0.00019899913865440298
epoch = 381, train-loss = 6.035956088453531e-05, eval_loss = 0.00018512724705462187
epoch = 382, train-loss = 6.082591600716114e-05, eval_loss = 0.0001868662898832897
epoch = 383, train-loss = 6.005713250488043e-05, eval_loss = 0.00019236803406252052
epoch = 384, train-loss = 5.9856809675693514e-05, eval_loss = 0.00018903548073656153
epoch = 385, train-loss = 6.107752211391926e-05, eval_loss = 0.00018375832587480545
epoch = 386, train-loss = 6.0684848576784134e-05, eval_loss = 0.0001907322274626426
epoch = 387, train-loss = 6.250986363738775e-05, eval_loss = 0.00018495976714030753
epoch = 388, train-loss = 5.918647162616253e-05, eval_loss = 0.0001955905331755584
epoch = 389, train-loss = 6.452171131968499e-05, eval_loss = 0.0001887331171980444
epoch = 390, train-loss = 6.0645476914942264e-05, eval_loss = 0.00019616412244877725
epoch = 391, train-loss = 6.0514211654663085e-05, eval_loss = 0.00019090121857962518
epoch = 392, train-loss = 6.145370658487081e-05, eval_loss = 0.00018836194122175002
epoch = 393, train-loss = 6.16607116535306e-05, eval_loss = 0.00018210415640529596
epoch = 394, train-loss = 6.053049117326737e-05, eval_loss = 0.0001926635796169065
epoch = 395, train-loss = 5.950567778199911e-05, eval_loss = 0.0001921732822116816
epoch = 396, train-loss = 5.990682169795036e-05, eval_loss = 0.0001970169854895124
epoch = 397, train-loss = 5.988312885165214e-05, eval_loss = 0.00018945925008013564
epoch = 398, train-loss = 6.204252131283283e-05, eval_loss = 0.00019509470055125794
epoch = 399, train-loss = 5.972363986074924e-05, eval_loss = 0.00019038712851843743
