x,y,angle
-2.69576098,4.210557774,-370.1382753
-2.653521317,4.237304408,-370.1482753
-2.611016304,4.263627316,-370.1582753
-2.568250192,4.289523864,-370.1682753
-2.525227257,4.314991464,-370.1782753
-2.481951801,4.340027567,-370.1882753
-2.438428152,4.364629672,-370.1982753
-2.394660663,4.388795318,-370.2082753
-2.350653709,4.412522087,-370.2182753
-2.306411692,4.435807608,-370.2282753
-2.261939035,4.458649552,-370.2382753
-2.217240187,4.481045635,-370.2482753
-2.172319616,4.502993617,-370.2582753
-2.127181815,4.524491303,-370.2682753
-2.081831298,4.545536544,-370.2782753
-2.0362726,4.566127235,-370.2882753
-1.990510276,4.586261317,-370.2982753
-1.944548902,4.605936777,-370.3082753
-1.898393075,4.625151647,-370.3182753
-1.852047411,4.643904006,-370.3282753
-1.805516543,4.662191978,-370.3382753
-1.758805125,4.680013735,-370.3482753
-1.711917828,4.697367494,-370.3582753
-1.664859341,4.714251521,-370.3682753
-1.617634369,4.730664126,-370.3782753
-1.570247636,4.746603669,-370.3882753
-1.522703878,4.762068556,-370.3982753
-1.475007852,4.777057239,-370.4082753
-1.427164326,4.791568221,-370.4182753
-1.379178085,4.80560005,-370.4282753
-1.331053927,4.819151323,-370.4382753
-1.282796665,4.832220685,-370.4482753
-1.234411124,4.844806829,-370.4582753
-1.185902143,4.856908496,-370.4682753
-1.137274573,4.868524476,-370.4782753
-1.088533276,4.879653608,-370.4882753
-1.039683127,4.890294779,-370.4982753
-0.990729011,4.900446924,-370.5082753
-0.941675822,4.910109029,-370.5182753
-0.892528467,4.919280127,-370.5282753
-0.843291859,4.927959301,-370.5382753
-0.793970923,4.936145683,-370.5482753
-0.744570591,4.943838454,-370.5582753
-0.695095802,4.951036846,-370.5682753
-0.645551504,4.957740139,-370.5782753
-0.595942652,4.963947661,-370.5882753
-0.546274206,4.969658793,-370.5982753
-0.496551133,4.974872963,-370.6082753
-0.446778405,4.97958965,-370.6182753
-0.396961,4.983808383,-370.6282753
-0.347103899,4.987528738,-370.6382753
-0.297212087,4.990750345,-370.6482753
-0.247290555,4.993472881,-370.6582753
-0.197344294,4.995696073,-370.6682753
-0.147378299,4.997419701,-370.6782753
-0.097397566,4.99864359,-370.6882753
-0.047407093,4.99936762,-370.6982753
0.00258812,4.999591716,-370.7082753
0.052583074,4.999315858,-370.7182753
0.102572771,4.998540072,-370.7282753
0.15255221,4.997264437,-370.7382753
0.202516394,4.995489079,-370.7482753
0.252460326,4.993214177,-370.7582753
0.302379013,4.990439957,-370.7682753
0.352267462,4.987166697,-370.7782753
0.402120684,4.983394725,-370.7882753
0.451933695,4.979124417,-370.7982753
0.501701513,4.974356202,-370.8082753
0.551419161,4.969090554,-370.8182753
0.601081668,4.963328002,-370.8282753
0.650684067,4.957069121,-370.8382753
0.700221398,4.950314538,-370.8482753
0.749688707,4.943064927,-370.8582753
0.799081049,4.935321014,-370.8682753
0.848393483,4.927083572,-370.8782753
0.897621078,4.918353427,-370.8882753
0.946758912,4.90913145,-370.8982753
0.99580207,4.899418564,-370.9082753
1.04474565,4.88921574,-370.9182753
1.093584755,4.878523999,-370.9282753
1.142314504,4.86734441,-370.9382753
1.190930021,4.85567809,-370.9482753
1.239426447,4.843526206,-370.9582753
1.287798931,4.830889974,-370.9682753
1.336042636,4.817770657,-370.9782753
1.384152738,4.804169567,-370.9882753
1.432124426,4.790088064,-370.9982753
1.479952903,4.775527556,-371.0082753
1.527633385,4.760489499,-371.0182753
1.575161106,4.744975397,-371.0282753
1.622531312,4.728986802,-371.0382753
1.669739266,4.712525312,-371.0482753
1.716780247,4.695592573,-371.0582753
1.763649552,4.678190279,-371.0682753
1.810342493,4.66032017,-371.0782753
1.856854402,4.641984033,-371.0882753
1.903180626,4.623183701,-371.0982753
1.949316535,4.603921055,-371.1082753
1.995257513,4.58419802,-371.1182753
2.040998967,4.564016569,-371.1282753
2.086536323,4.543378721,-371.1382753
2.131865027,4.522286538,-371.1482753
2.176980546,4.500742131,-371.1582753
2.221878369,4.478747653,-371.1682753
2.266554007,4.456305304,-371.1782753
2.31100299,4.433417329,-371.1882753
2.355220875,4.410086015,-371.1982753
2.39920324,4.386313696,-371.2082753
2.442945687,4.36210275,-371.2182753
2.486443841,4.337455597,-371.2282753
2.529693353,4.312374702,-371.2382753
2.572689898,4.286862573,-371.2482753
2.615429176,4.260921761,-371.2582753
2.657906913,4.234554861,-371.2682753
2.700118861,4.207764509,-371.2782753
2.7420608,4.180553384,-371.2882753
2.783728536,4.152924207,-371.2982753
2.8251179,4.124879741,-371.3082753
2.866224755,4.096422791,-371.3182753
2.907044991,4.067556201,-371.3282753
2.947574524,4.03828286,-371.3382753
2.987809302,4.008605693,-371.3482753
3.027745301,3.97852767,-371.3582753
3.067378529,3.948051797,-371.3682753
3.106705021,3.917181122,-371.3782753
3.145720846,3.885918732,-371.3882753
3.184422101,3.854267753,-371.3982753
3.222804916,3.822231351,-371.4082753
3.260865454,3.789812729,-371.4182753
3.298599907,3.757015129,-371.4282753
3.336004504,3.723841831,-371.4382753
3.373075503,3.690296151,-371.4482753
3.409809197,3.656381445,-371.4582753
3.446201913,3.622101104,-371.4682753
3.482250011,3.587458555,-371.4782753
3.517949888,3.552457264,-371.4882753
3.553297973,3.51710073,-371.4982753
3.58829073,3.481392489,-371.5082753
3.622924662,3.445336112,-371.5182753
3.657196304,3.408935204,-371.5282753
3.69110223,3.372193405,-371.5382753
3.724639048,3.335114389,-371.5482753
3.757803406,3.297701865,-371.5582753
3.790591986,3.259959574,-371.5682753
3.823001511,3.221891289,-371.5782753
3.855028738,3.183500818,-371.5882753
3.886670466,3.144791999,-371.5982753
3.91792353,3.105768704,-371.6082753
3.948784805,3.066434835,-371.6182753
3.979251204,3.026794324,-371.6282753
4.009319682,2.986851137,-371.6382753
4.038987231,2.946609267,-371.6482753
4.068250885,2.906072739,-371.6582753
4.097107718,2.865245606,-371.6682753
4.125554842,2.82413195,-371.6782753
4.153589415,2.782735884,-371.6882753
4.181208632,2.741061546,-371.6982753
4.208409732,2.699113105,-371.7082753
4.235189995,2.656894754,-371.7182753
4.261546742,2.614410717,-371.7282753
4.287477338,2.57166524,-371.7382753
4.312979189,2.528662599,-371.7482753
4.338049747,2.485407094,-371.7582753
4.362686503,2.44190305,-371.7682753
4.386886994,2.398154818,-371.7782753
4.4106488,2.354166773,-371.7882753
4.433969545,2.309943312,-371.7982753
4.456846896,2.26548886,-371.8082753
4.479278567,2.22080786,-371.8182753
4.501262313,2.175904781,-371.8282753
4.522795937,2.130784114,-371.8382753
4.543877285,2.08545037,-371.8482753
4.564504249,2.039908083,-371.8582753
4.584674767,1.994161807,-371.8682753
4.604386821,1.948216116,-371.8782753
4.62363844,1.902075605,-371.8882753
4.642427699,1.855744888,-371.8982753
4.660752719,1.809228599,-371.9082753
4.678611668,1.762531388,-371.9182753
4.696002759,1.715657925,-371.9282753
4.712924254,1.668612898,-371.9382753
4.729374461,1.621401011,-371.9482753
4.745351734,1.574026985,-371.9582753
4.760854476,1.526495558,-371.9682753
4.775881136,1.478811482,-371.9782753
4.790430213,1.430979527,-371.9882753
4.80450025,1.383004475,-371.9982753
4.818089841,1.334891124,-372.0082753
4.831197627,1.286644284,-372.0182753
4.843822298,1.238268781,-372.0282753
4.85596259,1.189769453,-372.0382753
4.86761729,1.141151148,-372.0482753
4.878785233,1.09241873,-372.0582753
4.889465301,1.04357707,-372.0682753
4.899656426,0.994631053,-372.0782753
4.90935759,0.945585575,-372.0882753
4.918567823,0.896445538,-372.0982753
4.927286202,0.847215858,-372.1082753
4.935511857,0.797901456,-372.1182753
4.943243965,0.748507266,-372.1282753
4.950481753,0.699038225,-372.1382753
4.957224497,0.649499281,-372.1482753
4.963471522,0.599895387,-372.1582753
4.969222205,0.550231505,-372.1682753
4.974475969,0.5005126,-372.1782753
4.97923229,0.450743644,-372.1882753
4.983490692,0.400929613,-372.1982753
4.987250749,0.351075491,-372.2082753
4.990512084,0.301186261,-372.2182753
4.993274373,0.251266913,-372.2282753
4.995537339,0.201322438,-372.2382753
4.997300755,0.151357831,-372.2482753
4.998564445,0.101378089,-372.2582753
4.999328283,0.051388208,-372.2682753
4.999592192,0.001393189,-372.2782753
4.999356146,-0.048601969,-372.2882753
4.998620169,-0.098592267,-372.2982753
4.997384334,-0.148572706,-372.3082753
4.995648764,-0.198538288,-372.3182753
4.993413634,-0.248484016,-372.3282753
4.990679167,-0.298404896,-372.3382753
4.987445636,-0.348295936,-372.3482753
4.983713364,-0.398152147,-372.3582753
4.979482726,-0.447968542,-372.3682753
4.974754143,-0.497740141,-372.3782753
4.969528089,-0.547461967,-372.3882753
4.963805086,-0.597129046,-372.3982753
4.957585707,-0.646736414,-372.4082753
4.950870573,-0.696279108,-372.4182753
4.943660357,-0.745752175,-372.4282753
4.935955778,-0.795150667,-372.4382753
4.927757608,-0.844469645,-372.4482753
4.919066667,-0.893704177,-372.4582753
4.909883823,-0.942849339,-372.4682753
4.900209994,-0.991900217,-372.4782753
4.890046149,-1.040851905,-372.4882753
4.879393303,-1.08969951,-372.4982753
4.868252522,-1.138438145,-372.5082753
4.85662492,-1.187062937,-372.5182753
4.844511659,-1.235569025,-372.5282753
4.831913951,-1.283951556,-372.5382753
4.818833056,-1.332205693,-372.5482753
4.805270281,-1.380326611,-372.5582753
4.791226984,-1.428309497,-372.5682753
4.776704568,-1.476149553,-372.5782753
4.761704485,-1.523841996,-372.5882753
4.746228236,-1.571382056,-372.5982753
4.730277367,-1.618764979,-372.6082753
4.713853476,-1.665986026,-372.6182753
4.696958202,-1.713040477,-372.6282753
4.679593237,-1.759923625,-372.6382753
4.661760316,-1.806630782,-372.6482753
4.643461224,-1.853157277,-372.6582753
4.624697789,-1.899498458,-372.6682753
4.605471888,-1.945649691,-372.6782753
4.585785443,-1.991606361,-372.6882753
4.565640424,-2.037363872,-372.6982753
4.545038845,-2.082917648,-372.7082753
4.523982766,-2.128263134,-372.7182753
4.502474292,-2.173395795,-372.7282753
4.480515574,-2.218311119,-372.7382753
4.458108809,-2.263004613,-372.7482753
4.435256236,-2.307471809,-372.7582753
4.411960142,-2.351708259,-372.7682753
4.388222855,-2.395709541,-372.7782753
4.36404675,-2.439471254,-372.7882753
4.339434243,-2.482989021,-372.7982753
4.314387797,-2.526258492,-372.8082753
4.288909915,-2.569275339,-372.8182753
4.263003146,-2.612035261,-372.8282753
4.236670081,-2.654533981,-372.8382753
4.209913352,-2.69676725,-372.8482753
4.182735635,-2.738730845,-372.8582753
4.155139648,-2.780420569,-372.8682753
4.12712815,-2.821832253,-372.8782753
4.098703943,-2.862961756,-372.8882753
4.069869869,-2.903804965,-372.8982753
4.040628812,-2.944357797,-372.9082753
4.010983695,-2.984616195,-372.9182753
3.980937483,-3.024576133,-372.9282753
3.95049318,-3.064233617,-372.9382753
3.919653832,-3.10358468,-372.9482753
3.888422521,-3.142625387,-372.9582753
3.856802372,-3.181351835,-372.9682753
3.824796545,-3.219760149,-372.9782753
3.792408242,-3.257846491,-372.9882753
3.759640701,-3.29560705,-372.9982753
3.726497199,-3.333038051,-373.0082753
3.692981051,-3.370135752,-373.0182753
3.659095608,-3.406896441,-373.0282753
3.624844258,-3.443316444,-373.0382753
3.590230427,-3.479392118,-373.0482753
3.555257575,-3.515119856,-373.0582753
3.519929201,-3.550496085,-373.0682753
3.484248837,-3.585517267,-373.0782753
3.448220051,-3.6201799,-373.0882753
3.411846446,-3.654480518,-373.0982753
3.375131659,-3.688415692,-373.1082753
3.338079361,-3.721982026,-373.1182753
3.300693259,-3.755176166,-373.1282753
3.26297709,-3.787994791,-373.1382753
3.224934626,-3.82043462,-373.1482753
3.186569671,-3.852492409,-373.1582753
3.147886062,-3.884164952,-373.1682753
3.108887667,-3.915449081,-373.1782753
3.069578385,-3.946341669,-373.1882753
3.029962149,-3.976839625,-373.1982753
2.990042918,-4.006939902,-373.2082753
2.949824686,-4.036639487,-373.2182753
2.909311474,-4.065935412,-373.2282753
2.868507333,-4.094824747,-373.2382753
2.827416344,-4.123304603,-373.2482753
2.786042616,-4.151372131,-373.2582753
2.744390285,-4.179024526,-373.2682753
2.702463518,-4.206259022,-373.2782753
2.660266507,-4.233072896,-373.2882753
2.617803471,-4.259463466,-373.2982753
2.575078657,-4.285428093,-373.3082753
2.532096338,-4.31096418,-373.3182753
2.488860811,-4.336069175,-373.3282753
2.4453764,-4.360740567,-373.3382753
2.401647453,-4.384975888,-373.3482753
2.357678344,-4.408772715,-373.3582753
2.313473468,-4.432128669,-373.3682753
2.269037248,-4.455041414,-373.3782753
2.224374125,-4.477508658,-373.3882753
2.179488567,-4.499528155,-373.3982753
2.134385062,-4.521097703,-373.4082753
2.08906812,-4.542215145,-373.4182753
2.043542273,-4.562878369,-373.4282753
1.997812074,-4.583085309,-373.4382753
1.951882095,-4.602833944,-373.4482753
1.905756929,-4.6221223,-373.4582753
1.859441189,-4.640948448,-373.4682753
1.812939507,-4.659310504,-373.4782753
1.766256532,-4.677206633,-373.4882753
1.719396933,-4.694635046,-373.4982753
1.672365396,-4.711593999,-373.5082753
1.625166624,-4.728081796,-373.5182753
1.577805336,-4.74409679,-373.5282753
1.530286269,-4.759637377,-373.5382753
1.482614175,-4.774702005,-373.5482753
1.434793821,-4.789289167,-373.5582753
1.386829988,-4.803397403,-373.5682753
1.338727474,-4.817025304,-373.5782753
1.290491088,-4.830171506,-373.5882753
1.242125654,-4.842834696,-373.5982753
1.193636008,-4.855013605,-373.6082753
1.145027,-4.866707018,-373.6182753
1.09630349,-4.877913764,-373.6282753
1.047470351,-4.888632722,-373.6382753
0.998532465,-4.898862822,-373.6482753
0.949494727,-4.908603039,-373.6582753
0.900362041,-4.9178524,-373.6682753
0.851139319,-4.926609979,-373.6782753
0.801831483,-4.934874902,-373.6882753
0.752443466,-4.942646342,-373.6982753
0.702980204,-4.949923521,-373.7082753
0.653446645,-4.956705712,-373.7182753
0.603847742,-4.962992236,-373.7282753
0.554188455,-4.968782465,-373.7382753
0.504473749,-4.97407582,-373.7482753
0.454708596,-4.978871772,-373.7582753
0.404897973,-4.983169841,-373.7682753
0.355046861,-4.986969596,-373.7782753
0.305160244,-4.990270659,-373.7882753
0.255243111,-4.9930727,-373.7982753
0.205300454,-4.995375437,-373.8082753
0.155337267,-4.99717864,-373.8182753
0.105358547,-4.99848213,-373.8282753
0.055369291,-4.999285776,-373.8382753
0.005374498,-4.999589498,-373.8482753
-0.044661987,-4.999422592,-373.8582832
-0.094596986,-4.998726633,-373.8682831
-0.144578598,-4.997530205,-373.8782829
-0.194546099,-4.995834026,-373.8882828
-0.244494133,-4.993638273,-373.8982827
-0.294417702,-4.990943165,-373.9082825
-0.344311815,-4.987748971,-373.9182824
-0.394171482,-4.984056012,-373.9282822
-0.443991718,-4.979864656,-373.9382821
-0.493767542,-4.975175323,-373.948282
-0.543493975,-4.969988482,-373.9582819
-0.593166046,-4.964304652,-373.9682817
-0.642778787,-4.9581244,-373.9782816
-0.692327239,-4.951448345,-373.9882815
-0.741806446,-4.944277155,-373.9982814
-0.791211461,-4.936611547,-374.0082813
-0.840537343,-4.928452287,-374.0182812
-0.88977916,-4.919800191,-374.0282811
-0.938931989,-4.910656124,-374.0382809
-0.987990915,-4.901021002,-374.0482808
-1.036951031,-4.890895787,-374.0582807
-1.085807442,-4.880281491,-374.0682806
-1.134555263,-4.869179177,-374.0782805
-1.18318962,-4.857589955,-374.0882804
-1.231705649,-4.845514983,-374.0982803
-1.280098498,-4.832955469,-374.1082802
-1.328363329,-4.819912669,-374.1182802
-1.376495316,-4.806387887,-374.1282801
-1.424489645,-4.792382475,-374.13828
-1.472341518,-4.777897835,-374.1482799
-1.52004615,-4.762935414,-374.1582798
-1.56759877,-4.747496709,-374.1682797
-1.614994623,-4.731583263,-374.1782796
-1.66222897,-4.715196669,-374.1882796
-1.709297088,-4.698338564,-374.1982795
-1.75619427,-4.681010634,-374.2082794
-1.802915827,-4.663214612,-374.2182793
-1.849457086,-4.644952278,-374.2282792
-1.895813395,-4.626225458,-374.2382792
-1.941980117,-4.607036025,-374.2482791
-1.987952636,-4.587385896,-374.258279
-2.033726355,-4.567277038,-374.268279
-2.079296696,-4.546711461,-374.2782789
-2.124659104,-4.525691222,-374.2882788
-2.169809042,-4.504218422,-374.2982788
-2.214741995,-4.48229521,-374.3082787
-2.259453469,-4.459923776,-374.3182786
-2.303938995,-4.437106359,-374.3282786
-2.348194124,-4.413845239,-374.3382785
-2.39221443,-4.390142744,-374.3482784
-2.435995511,-4.366001242,-374.3582784
-2.479532991,-4.341423149,-374.3682783
-2.522822514,-4.316410922,-374.3782783
-2.565859752,-4.290967062,-374.3882782
-2.608640402,-4.265094114,-374.3982782
-2.651160186,-4.238794664,-374.4082781
-2.693414852,-4.212071343,-374.4182781
-2.735400174,-4.184926823,-374.428278
-2.777111955,-4.157363818,-374.4382779
-2.818546023,-4.129385084,-374.4482779
-2.859698235,-4.10099342,-374.4582779
-2.900564476,-4.072191664,-374.4682778
-2.94114066,-4.042982696,-374.4782778
-2.981422728,-4.013369438,-374.4882777
-3.021406653,-3.983354851,-374.4982777
-3.061088437,-3.952941935,-374.5082776
-3.100464112,-3.922133733,-374.5182776
-3.139529739,-3.890933324,-374.5282775
-3.178281414,-3.85934383,-374.5382775
-3.21671526,-3.827368408,-374.5482774
-3.254827434,-3.795010256,-374.5582774
-3.292614126,-3.762272611,-374.5682774
-3.330071557,-3.729158745,-374.5782773
-3.367195981,-3.69567197,-374.5882773
-3.403983685,-3.661815635,-374.5982773
-3.440430992,-3.627593125,-374.6082772
-3.476534256,-3.593007862,-374.6182772
-3.512289868,-3.558063305,-374.6282771
-3.547694251,-3.522762948,-374.6382771
-3.582743866,-3.487110322,-374.6482771
-3.617435208,-3.45110899,-374.658277
-3.651764807,-3.414762554,-374.668277
-3.685729231,-3.378074648,-374.678277
-3.719325084,-3.341048941,-374.6882769
-3.752549005,-3.303689135,-374.6982769
-3.785397673,-3.265998966,-374.7082769
-3.817867803,-3.227982203,-374.7182769
-3.849956148,-3.189642647,-374.7282768
-3.881659499,-3.150984133,-374.7382768
-3.912974686,-3.112010526,-374.7482768
-3.943898577,-3.072725724,-374.7582767
-3.974428081,-3.033133655,-374.7682767
-4.004560144,-2.993238278,-374.7782767
-4.034291753,-2.953043582,-374.7882767
-4.063619935,-2.912553587,-374.7982766
-4.092541757,-2.871772342,-374.8082766
-4.121054328,-2.830703925,-374.8182766
-4.149154796,-2.789352443,-374.8282766
-4.17684035,-2.747722031,-374.8382765
-4.204108224,-2.705816851,-374.8482765
-4.230955689,-2.663641094,-374.8582765
-4.257380061,-2.621198978,-374.8682765
-4.283378699,-2.578494747,-374.8782764
-4.308949001,-2.535532671,-374.8882764
-4.334088411,-2.492317046,-374.8982764
-4.358794415,-2.448852194,-374.9082764
-4.383064543,-2.405142461,-374.9182764
-4.406896368,-2.361192218,-374.9282763
-4.430287506,-2.317005861,-374.9382763
-4.453235618,-2.272587806,-374.9482763
-4.47573841,-2.227942498,-374.9582763
-4.497793632,-2.183074398,-374.9682763
-4.519399077,-2.137987996,-374.9782762
-4.540552587,-2.092687798,-374.9882762
-4.561252044,-2.047178336,-374.9982762
-4.581495379,-2.001464159,-375.0082762
-4.601280569,-1.95554984,-375.0182762
-4.620605634,-1.909439969,-375.0282762
-4.639468642,-1.863139158,-375.0382761
-4.657867706,-1.816652036,-375.0482761
-4.675800988,-1.769983253,-375.0582761
-4.693266693,-1.723137474,-375.0682761
-4.710263076,-1.676119385,-375.0782761
-4.726788436,-1.628933687,-375.0882761
-4.74284112,-1.581585099,-375.098276
-4.758419525,-1.534078356,-375.108276
-4.773522091,-1.486418207,-375.118276
-4.78814731,-1.43860942,-375.128276
-4.802293717,-1.390656774,-375.138276
-4.815959899,-1.342565066,-375.148276
-4.829144489,-1.294339103,-375.158276
-4.841846168,-1.24598371,-375.1682759
-4.854063667,-1.19750372,-375.1782759
-4.865795764,-1.148903983,-375.1882759
-4.877041285,-1.100189357,-375.1982759
-4.887799107,-1.051364715,-375.2082759
-4.898068152,-1.002434939,-375.2182759
-4.907847395,-0.953404921,-375.2282759
-4.917135857,-0.904279565,-375.2382759
-4.92593261,-0.855063784,-375.2482758
-4.934236774,-0.805762497,-375.2582758
-4.942047518,-0.756380637,-375.2682758
-4.949364062,-0.70692314,-375.2782758
-4.956185674,-0.657394953,-375.2882758
-4.962511671,-0.607801028,-375.2982758
-4.968341422,-0.558146325,-375.3082758
-4.973674342,-0.508435808,-375.3182758
-4.9785099,-0.45867445,-375.3282758
-4.982847611,-0.408867225,-375.3382758
-4.986687042,-0.359019115,-375.3482757
-4.990027808,-0.309135105,-375.3582757
-4.992869576,-0.259220182,-375.3682757
-4.995212061,-0.209279339,-375.3782757
-4.997055029,-0.159317569,-375.3882757
-4.998398297,-0.109339868,-375.3982757
-4.999241728,-0.059351234,-375.4082757
-4.999585241,-0.009356666,-375.4182757
-4.999428798,0.040638836,-375.4282757
-4.998772418,0.090630274,-375.4382757
-4.997616165,0.140612649,-375.4482757
-4.995960154,0.190580961,-375.4582757
-4.993804552,0.240530214,-375.4682757
-4.991149574,0.290455414,-375.4782756
-4.987995485,0.340351567,-375.4882756
-4.984342601,0.390213685,-375.4982756
-4.980191288,0.440036782,-375.5082756
-4.975541959,0.489815874,-375.5182756
-4.970395081,0.539545984,-375.5282756
-4.964751168,0.589222139,-375.5382756
-4.958610784,0.638839372,-375.5482756
-4.951974543,0.688392721,-375.5582756
-4.94484311,0.737877231,-375.5682756
-4.937217196,0.787287952,-375.5782756
-4.929097565,0.836619945,-375.5882756
-4.920485029,0.885868276,-375.5982756
-4.911380448,0.935028021,-375.6082756
-4.901784734,0.984094263,-375.6182756
-4.891698846,1.033062095,-375.6282755
-4.881123793,1.081926622,-375.6382755
-4.870060631,1.130682956,-375.6482755
-4.858510467,1.179326223,-375.6582755
-4.846474457,1.227851557,-375.6682755
-4.833953804,1.276254107,-375.6782755
-4.82094976,1.324529031,-375.6882755
-4.807463625,1.372671504,-375.6982755
-4.793496748,1.42067671,-375.7082755
-4.779050525,1.468539849,-375.7182755
-4.764126402,1.516256135,-375.7282755
-4.74872587,1.563820796,-375.7382755
-4.73285047,1.611229076,-375.7482755
-4.71650179,1.658476234,-375.7582755
-4.699681463,1.705557545,-375.7682755
-4.682391172,1.752468302,-375.7782755
-4.664632646,1.799203812,-375.7882755
-4.646407662,1.845759404,-375.7982755
-4.62771804,1.892130421,-375.8082755
-4.608565651,1.938312225,-375.8182755
-4.58895241,1.9843002,-375.8282755
-4.568880277,2.030089747,-375.8382755
-4.54835126,2.075676285,-375.8482755
-4.527367413,2.121055258,-375.8582754
-4.505930832,2.166222126,-375.8682754
-4.484043663,2.211172374,-375.8782754
-4.461708093,2.255901506,-375.8882754
-4.438926356,2.300405049,-375.8982754
-4.415700731,2.344678553,-375.9082754
-4.392033539,2.388717592,-375.9182754
-4.367927149,2.43251776,-375.9282754
-4.343383969,2.476074678,-375.9382754
-4.318406455,2.519383991,-375.9482754
-4.292997103,2.562441367,-375.9582754
-4.267158457,2.605242501,-375.9682754
-4.240893098,2.647783112,-375.9782754
-4.214203653,2.690058947,-375.9882754
-4.187092792,2.732065779,-375.9982754
-4.159563225,2.773799406,-376.0082754
-4.131617706,2.815255655,-376.0182754
-4.103259028,2.85643038,-376.0282754
-4.074490029,2.897319465,-376.0382754
-4.045313584,2.93791882,-376.0482754
-4.015732611,2.978224385,-376.0582754
-3.985750068,3.01823213,-376.0682754
-3.955368954,3.057938055,-376.0782754
-3.924592307,3.097338188,-376.0882754
-3.893423204,3.136428589,-376.0982754
-3.861864762,3.175205351,-376.1082754
-3.829920137,3.213664594,-376.1182754
-3.797592523,3.251802473,-376.1282754
-3.764885153,3.289615174,-376.1382754
-3.731801299,3.327098917,-376.1482754
-3.698344267,3.364249952,-376.1582754
-3.664517404,3.401064565,-376.1682754
-3.630324093,3.437539075,-376.1782754
-3.595767753,3.473669833,-376.1882754
-3.560851839,3.509453227,-376.1982754
-3.525579843,3.544885678,-376.2082754
-3.489955292,3.579963644,-376.2182754
-3.453981749,3.614683616,-376.2282754
-3.41766281,3.649042123,-376.2382754
-3.381002109,3.683035728,-376.2482753
-3.34400331,3.716661033,-376.2582753
-3.306670114,3.749914675,-376.2682753
-3.269006253,3.782793328,-376.2782753
-3.231015495,3.815293705,-376.2882753
-3.192701639,3.847412556,-376.2982753
-3.154068514,3.879146669,-376.3082753
-3.115119986,3.91049287,-376.3182753
-3.075859949,3.941448025,-376.3282753
-3.036292328,3.972009039,-376.3382753
-2.996421081,4.002172855,-376.3482753
-2.956250194,4.031936457,-376.3582753
-2.915783685,4.061296868,-376.3682753
-2.8750256,4.090251153,-376.3782753
-2.833980015,4.118796417,-376.3882753
-2.792651035,4.146929804,-376.3982753
-2.751042792,4.174648501,-376.4082753
-2.709159447,4.201949738,-376.4182753
-2.667005189,4.228830782,-376.4282753
-2.624584232,4.255288947,-376.4382753
-2.581900819,4.281321587,-376.4482753
-2.538959219,4.306926098,-376.4582753
-2.495763725,4.33209992,-376.4682753
-2.452318656,4.356840535,-376.4782753
-2.408628358,4.381145471,-376.4882753
-2.3646972,4.405012295,-376.4982753
-2.320529573,4.428438621,-376.5082753
-2.276129896,4.451422108,-376.5182753
-2.231502608,4.473960456,-376.5282753
-2.186652171,4.496051411,-376.5382753
-2.141583071,4.517692765,-376.5482753
-2.096299815,4.538882354,-376.5582753
-2.050806931,4.559618058,-376.5682753
-2.005108968,4.579897804,-376.5782753
-1.959210495,4.599719564,-376.5882753
-1.913116104,4.619081356,-376.5982753
-1.866830402,4.637981244,-376.6082753
-1.820358019,4.656417337,-376.6182753
-1.773703602,4.674387792,-376.6282753
-1.726871816,4.691890813,-376.6382753
-1.679867344,4.708924649,-376.6482753
-1.632694888,4.725487595,-376.6582753
-1.585359163,4.741577998,-376.6682753
-1.537864903,4.757194246,-376.6782753
-1.490216859,4.772334778,-376.6882753
-1.442419794,4.786998082,-376.6982753
-1.394478489,4.801182689,-376.7082753
-1.346397736,4.814887182,-376.7182753
-1.298182346,4.828110191,-376.7282753
-1.249837138,4.840850392,-376.7382753
-1.201366948,4.853106513,-376.7482753
-1.152776622,4.864877326,-376.7582753
-1.104071019,4.876161657,-376.7682753
-1.05525501,4.886958375,-376.7782753
-1.006333477,4.897266401,-376.7882753
-0.957311311,4.907084705,-376.7982753
-0.908193415,4.916412304,-376.8082753
-0.858984701,4.925248266,-376.8182753
-0.809690089,4.933591708,-376.8282753
-0.760314508,4.941441794,-376.8382753
-0.710862897,4.948797741,-376.8482753
-0.6613402,4.955658812,-376.8582753
-0.61175137,4.962024321,-376.8682753
-0.562101365,4.967893631,-376.8782753
-0.512395151,4.973266157,-376.8882753
-0.462637697,4.97814136,-376.8982753
-0.412833981,4.982518753,-376.9082753
-0.362988981,4.986397898,-376.9182753
-0.313107683,4.989778408,-376.9282753
-0.263195074,4.992659944,-376.9382753
-0.213256146,4.995042219,-376.9482753
-0.163295892,4.996924993,-376.9582753
-0.11331931,4.998308079,-376.9682753
-0.063331395,4.999191338,-376.9782753
-0.013337147,4.999574682,-376.9882753
0.036658434,4.999458073,-376.9982753
0.086650349,4.998841523,-377.0082753
0.1366336,4.997725092,-377.0182753
0.186603187,4.996108893,-377.0282753
0.236554114,4.993993087,-377.0382753
0.286481385,4.991377887,-377.0482753
0.336380009,4.988263552,-377.0582753
0.386244995,4.984650396,-377.0682753
0.436071356,4.980538778,-377.0782753
0.485854111,4.975929111,-377.0882753
0.535588281,4.970821855,-377.0982753
0.585268893,4.965217521,-377.1082753
0.634890978,4.95911667,-377.1182753
0.684449574,4.952519911,-377.1282753
0.733939726,4.945427904,-377.1382753
